employee_id,year,month,absent,half-day,leave,present,date_key,days_recorded,absenteeism_rate_pct
EMP0170,2026,4,0,1,0,25,20260401,26,1.92
EMP0170,2026,5,1,1,0,24,20260501,26,5.77
EMP0170,2026,6,1,0,0,25,20260601,26,3.85
EMP0170,2026,7,1,0,0,15,20260701,16,6.25
EMP0171,2025,11,1,0,0,23,20251101,24,4.17
EMP0171,2025,12,0,0,0,27,20251201,27,0.0
EMP0171,2026,1,1,0,1,25,20260101,27,3.7
EMP0171,2026,2,1,1,0,22,20260201,24,6.25
EMP0171,2026,3,0,0,0,26,20260301,26,0.0
EMP0171,2026,4,0,1,1,24,20260401,26,1.92
EMP0171,2026,5,1,1,0,10,20260501,12,12.5
EMP0172,2025,8,1,1,0,24,20250801,26,5.77
EMP0172,2025,9,0,0,1,25,20250901,26,0.0
EMP0172,2025,10,0,2,0,25,20251001,27,3.7
EMP0172,2025,11,2,1,0,22,20251101,25,10.0
EMP0172,2025,12,0,0,1,26,20251201,27,0.0
EMP0172,2026,1,0,1,0,26,20260101,27,1.85
EMP0172,2026,2,1,0,2,21,20260201,24,4.17
EMP0172,2026,3,2,1,0,23,20260301,26,9.62
EMP0172,2026,4,0,1,0,25,20260401,26,1.92
EMP0172,2026,5,1,0,1,24,20260501,26,3.85
EMP0172,2026,6,0,2,1,23,20260601,26,3.85
EMP0172,2026,7,1,1,1,13,20260701,16,9.38
EMP0173,2025,8,0,0,0,26,20250801,26,0.0
EMP0173,2025,9,0,0,0,26,20250901,26,0.0
EMP0173,2025,10,0,0,1,26,20251001,27,0.0
EMP0173,2025,11,2,1,1,21,20251101,25,10.0
EMP0173,2025,12,0,0,0,27,20251201,27,0.0
EMP0173,2026,1,0,1,0,26,20260101,27,1.85
EMP0173,2026,2,1,0,0,23,20260201,24,4.17
EMP0173,2026,3,1,0,0,25,20260301,26,3.85
EMP0173,2026,4,0,0,0,26,20260401,26,0.0
EMP0173,2026,5,0,0,2,24,20260501,26,0.0
EMP0173,2026,6,1,1,1,23,20260601,26,5.77
EMP0173,2026,7,0,0,0,16,20260701,16,0.0
EMP0174,2025,8,0,0,1,25,20250801,26,0.0
EMP0174,2025,9,2,2,0,22,20250901,26,11.54
EMP0174,2025,10,0,0,0,27,20251001,27,0.0
EMP0174,2025,11,1,0,2,22,20251101,25,4.0
EMP0174,2025,12,0,0,0,27,20251201,27,0.0
EMP0174,2026,1,1,2,1,23,20260101,27,7.41
EMP0174,2026,2,1,1,0,22,20260201,24,6.25
EMP0174,2026,3,3,2,0,21,20260301,26,15.38
EMP0174,2026,4,0,2,0,24,20260401,26,3.85
EMP0174,2026,5,1,3,0,22,20260501,26,9.62
EMP0174,2026,6,0,0,1,25,20260601,26,0.0
EMP0174,2026,7,0,0,0,16,20260701,16,0.0
EMP0175,2025,8,0,0,0,26,20250801,26,0.0
EMP0175,2025,9,1,0,0,25,20250901,26,3.85
EMP0175,2025,10,1,0,0,26,20251001,27,3.7
EMP0175,2025,11,1,0,0,24,20251101,25,4.0
EMP0175,2025,12,2,0,0,25,20251201,27,7.41
EMP0175,2026,1,2,0,0,25,20260101,27,7.41
EMP0175,2026,2,1,0,0,23,20260201,24,4.17
EMP0175,2026,3,0,0,0,26,20260301,26,0.0
EMP0175,2026,4,0,1,0,25,20260401,26,1.92
EMP0175,2026,5,0,1,0,25,20260501,26,1.92
EMP0175,2026,6,2,0,1,23,20260601,26,7.69
EMP0175,2026,7,0,0,1,15,20260701,16,0.0
EMP0176,2025,8,1,0,0,25,20250801,26,3.85
EMP0176,2025,9,0,2,1,23,20250901,26,3.85
EMP0176,2025,10,0,1,0,26,20251001,27,1.85
EMP0176,2025,11,2,1,1,21,20251101,25,10.0
EMP0176,2025,12,0,1,0,26,20251201,27,1.85
EMP0176,2026,1,0,0,0,27,20260101,27,0.0
EMP0176,2026,2,0,0,2,22,20260201,24,0.0
EMP0176,2026,3,0,1,0,25,20260301,26,1.92
EMP0176,2026,4,1,0,0,25,20260401,26,3.85
EMP0176,2026,5,0,0,1,25,20260501,26,0.0
EMP0176,2026,6,0,1,0,25,20260601,26,1.92
EMP0176,2026,7,0,0,0,16,20260701,16,0.0
EMP0177,2025,8,0,1,0,25,20250801,26,1.92
EMP0177,2025,9,0,0,1,25,20250901,26,0.0
EMP0177,2025,10,1,2,1,23,20251001,27,7.41
EMP0177,2025,11,0,0,2,23,20251101,25,0.0
EMP0177,2025,12,1,0,0,26,20251201,27,3.7
EMP0177,2026,1,0,1,1,25,20260101,27,1.85
EMP0177,2026,2,0,0,0,24,20260201,24,0.0
EMP0177,2026,3,0,1,2,23,20260301,26,1.92
EMP0177,2026,4,0,1,0,25,20260401,26,1.92
EMP0177,2026,5,1,0,1,24,20260501,26,3.85
EMP0177,2026,6,0,1,1,24,20260601,26,1.92
EMP0177,2026,7,0,0,1,15,20260701,16,0.0
EMP0178,2025,8,2,0,0,24,20250801,26,7.69
EMP0178,2025,9,0,1,1,24,20250901,26,1.92
EMP0178,2025,10,1,1,1,24,20251001,27,5.56
EMP0178,2025,11,0,1,2,22,20251101,25,2.0
EMP0178,2025,12,1,1,0,25,20251201,27,5.56
EMP0178,2026,1,0,1,0,26,20260101,27,1.85
EMP0178,2026,2,1,0,1,22,20260201,24,4.17
EMP0178,2026,3,0,0,0,26,20260301,26,0.0
EMP0178,2026,4,0,0,0,26,20260401,26,0.0
EMP0178,2026,5,0,0,0,26,20260501,26,0.0
EMP0178,2026,6,0,0,0,26,20260601,26,0.0
EMP0178,2026,7,2,0,0,14,20260701,16,12.5
EMP0179,2025,8,1,0,1,24,20250801,26,3.85
EMP0179,2025,9,0,1,0,25,20250901,26,1.92
EMP0179,2025,10,0,0,0,27,20251001,27,0.0
EMP0179,2025,11,0,0,0,25,20251101,25,0.0
EMP0179,2025,12,0,2,0,25,20251201,27,3.7
EMP0179,2026,1,0,0,0,27,20260101,27,0.0
EMP0179,2026,2,0,0,0,24,20260201,24,0.0
EMP0179,2026,3,0,0,2,24,20260301,26,0.0
EMP0179,2026,4,4,2,0,20,20260401,26,19.23
EMP0179,2026,5,2,0,0,24,20260501,26,7.69
EMP0179,2026,6,1,3,0,22,20260601,26,9.62
EMP0179,2026,7,0,0,0,16,20260701,16,0.0
EMP0180,2025,8,0,1,0,25,20250801,26,1.92
EMP0180,2025,9,0,1,2,23,20250901,26,1.92
EMP0180,2025,10,3,1,0,23,20251001,27,12.96
EMP0180,2025,11,2,2,1,20,20251101,25,12.0
EMP0180,2025,12,1,1,1,24,20251201,27,5.56
EMP0180,2026,1,0,0,0,27,20260101,27,0.0
EMP0180,2026,2,0,0,0,24,20260201,24,0.0
EMP0180,2026,3,1,0,0,25,20260301,26,3.85
EMP0180,2026,4,3,0,0,23,20260401,26,11.54
EMP0180,2026,5,0,0,0,26,20260501,26,0.0
EMP0180,2026,6,1,0,0,25,20260601,26,3.85
EMP0180,2026,7,0,1,0,15,20260701,16,3.12
EMP0181,2025,8,0,1,0,25,20250801,26,1.92
EMP0181,2025,9,0,0,0,26,20250901,26,0.0
EMP0181,2025,10,0,1,0,26,20251001,27,1.85
EMP0181,2025,11,2,1,1,21,20251101,25,10.0
EMP0181,2025,12,0,1,0,26,20251201,27,1.85
EMP0181,2026,1,1,0,0,26,20260101,27,3.7
EMP0181,2026,2,0,0,1,23,20260201,24,0.0
EMP0181,2026,3,0,0,1,25,20260301,26,0.0
EMP0181,2026,4,0,1,0,25,20260401,26,1.92
EMP0181,2026,5,0,1,1,24,20260501,26,1.92
EMP0181,2026,6,1,0,0,25,20260601,26,3.85
EMP0181,2026,7,1,0,0,15,20260701,16,6.25
EMP0182,2025,8,0,0,0,26,20250801,26,0.0
EMP0182,2025,9,1,0,1,24,20250901,26,3.85
EMP0182,2025,10,2,2,1,22,20251001,27,11.11
EMP0182,2025,11,0,1,0,24,20251101,25,2.0
EMP0182,2025,12,1,0,1,25,20251201,27,3.7
EMP0182,2026,1,0,2,2,23,20260101,27,3.7
EMP0182,2026,2,2,0,0,22,20260201,24,8.33
EMP0182,2026,3,0,0,0,26,20260301,26,0.0
EMP0182,2026,4,0,0,1,25,20260401,26,0.0
EMP0182,2026,5,0,1,1,24,20260501,26,1.92
EMP0182,2026,6,0,0,0,26,20260601,26,0.0
EMP0182,2026,7,0,0,2,14,20260701,16,0.0
EMP0183,2025,8,0,0,0,26,20250801,26,0.0
EMP0183,2025,9,0,0,1,25,20250901,26,0.0
EMP0183,2025,10,0,1,0,26,20251001,27,1.85
EMP0183,2025,11,1,0,0,24,20251101,25,4.0
EMP0183,2025,12,0,2,0,25,20251201,27,3.7
EMP0183,2026,1,1,0,0,26,20260101,27,3.7
EMP0183,2026,2,0,0,0,24,20260201,24,0.0
EMP0183,2026,3,1,1,0,24,20260301,26,5.77
EMP0183,2026,4,0,0,1,25,20260401,26,0.0
EMP0183,2026,5,1,0,0,25,20260501,26,3.85
EMP0183,2026,6,2,3,1,20,20260601,26,13.46
EMP0183,2026,7,2,0,1,13,20260701,16,12.5
EMP0184,2025,8,1,0,0,25,20250801,26,3.85
EMP0184,2025,9,0,0,1,25,20250901,26,0.0
EMP0184,2025,10,1,0,2,24,20251001,27,3.7
EMP0184,2025,11,1,0,0,24,20251101,25,4.0
EMP0184,2025,12,1,0,0,26,20251201,27,3.7
EMP0184,2026,1,0,0,0,27,20260101,27,0.0
EMP0184,2026,2,0,0,1,23,20260201,24,0.0
EMP0184,2026,3,0,0,1,25,20260301,26,0.0
EMP0184,2026,4,0,0,0,26,20260401,26,0.0
EMP0184,2026,5,0,1,1,24,20260501,26,1.92
EMP0184,2026,6,1,0,0,25,20260601,26,3.85
EMP0184,2026,7,2,0,0,14,20260701,16,12.5
EMP0185,2025,8,0,0,0,26,20250801,26,0.0
EMP0185,2025,9,1,2,0,23,20250901,26,7.69
EMP0185,2025,10,3,0,2,22,20251001,27,11.11
EMP0185,2025,11,3,1,1,20,20251101,25,14.0
EMP0185,2025,12,1,0,0,26,20251201,27,3.7
EMP0185,2026,1,1,1,0,25,20260101,27,5.56
EMP0185,2026,2,0,1,1,22,20260201,24,2.08
EMP0185,2026,3,2,0,1,23,20260301,26,7.69
EMP0185,2026,4,2,0,1,23,20260401,26,7.69
EMP0185,2026,5,0,2,0,24,20260501,26,3.85
EMP0185,2026,6,2,1,0,23,20260601,26,9.62
EMP0185,2026,7,0,2,0,14,20260701,16,6.25
